ts,prev_pos,next_pos,raw_action,buy_th,sell_th,hold_bars,hold_counter,spread,vol3,skipped_reason
2025-10-05T03:22:41.527+00:00,-1,-1,-0.848660,0.10,0.10,12,12,123851.25,0.100000,32.333601,124057.75,2025-10-05T03:11:32.830+00:00,16.65,
2025-10-05T03:22:59.803+00:00,-1,-1,-0.848660,0.10,0.10,12,12,123851.25,0.100000,32.333601,124057.75,2025-10-05T03:11:32.830+00:00,16.65,
2025-10-05T03:23:17.679+00:00,-1,-1,-0.848660,0.10,0.10,12,12,123851.25,0.100000,32.333601,124057.75,2025-10-05T03:11:32.830+00:00,16.65,
2025-10-05T03:23:35.548+00:00,-1,-1,-0.848660,0.10,0.10,12,12,123851.25,0.100000,32.333601,124057.75,2025-10-05T03:11:32.830+00:00,16.65,
2025-10-05T03:23:53.901+00:00,-1,-1,-0.848660,0.10,0.10,12,12,123851.25,0.100000,32.333601,124057.75,2025-10-05T03:11:32.830+00:00,16.65,
2025-10-05T03:24:11.984+00:00,-1,-1,-0.848660,0.10,0.10,12,12,123851.25,0.100000,32.333601,124057.75,2025-10-05T03:11:32.830+00:00,16.65,
2025-10-05T03:24:30.111+00:00,-1,-1,-0.848660,0.10,0.10,12,12,123851.25,0.100000,32.333601,124057.75,2025-10-05T03:11:32.830+00:00,16.65,
2025-10-05T03:24:48.368+00:00,-1,-1,-0.779442,0.10,0.10,12,12,123543.05,0.100000,48.349579,124057.75,2025-10-05T03:11:32.830+00:00,41.49,
2025-10-05T03:25:06.311+00:00,-1,-1,-0.779442,0.10,0.10,12,12,123543.05,0.100000,48.349579,124057.75,2025-10-05T03:11:32.830+00:00,41.49,
2025-10-05T03:25:24.433+00:00,-1,-1,-0.779442,0.10,0.10,12,12,123543.05,0.100000,48.349579,124057.75,2025-10-05T03:11:32.830+00:00,41.49,
2025-10-05T03:25:42.800+00:00,-1,-1,-0.779442,0.10,0.10,12,12,123543.05,0.100000,48.349579,124057.75,2025-10-05T03:11:32.830+00:00,41.49,
2025-10-05T03:26:00.965+00:00,-1,-1,-0.779442,0.10,0.10,12,12,123543.05,0.100000,48.349579,124057.75,2025-10-05T03:11:32.830+00:00,41.49,
2025-10-05T03:26:19.373+00:00,-1,-1,-0.779442,0.10,0.10,12,12,123543.05,0.100000,48.349579,124057.75,2025-10-05T03:11:32.830+00:00,41.49,
2025-10-05T03:26:37.716+00:00,-1,-1,-0.779442,0.10,0.10,12,12,123543.05,0.100000,48.349579,124057.75,2025-10-05T03:11:32.830+00:00,41.49,
2025-10-05T03:26:55.677+00:00,-1,-1,-0.779442,0.10,0.10,12,12,123543.05,0.100000,48.349579,124057.75,2025-10-05T03:11:32.830+00:00,41.49,
2025-10-05T03:27:14.110+00:00,-1,-1,-0.779442,0.10,0.10,12,12,123543.05,0.100000,48.349579,124057.75,2025-10-05T03:11:32.830+00:00,41.49,
2025-10-05T03:27:32.344+00:00,-1,-1,-0.779442,0.10,0.10,12,12,123543.05,0.100000,48.349579,124057.75,2025-10-05T03:11:32.830+00:00,41.49,
2025-10-05T03:27:50.575+00:00,-1,-1,-0.779442,0.10,0.10,12,12,123543.05,0.100000,48.349579,124057.75,2025-10-05T03:11:32.830+00:00,41.49,
2025-10-05T03:28:08.705+00:00,-1,-1,-0.779442,0.10,0.10,12,12,123543.05,0.100000,48.349579,124057.75,2025-10-05T03:11:32.830+00:00,41.49,
2025-10-05T03:28:26.819+00:00,-1,-1,-0.779442,0.10,0.10,12,12,123543.05,0.100000,48.349579,124057.75,2025-10-05T03:11:32.830+00:00,41.49,
2025-10-05T03:28:44.637+00:00,-1,-1,-0.779442,0.10,0.10,12,12,123543.05,0.100000,48.349579,124057.75,2025-10-05T03:11:32.830+00:00,41.49,
2025-10-05T03:29:02.674+00:00,-1,-1,-0.779442,0.10,0.10,12,12,123543.05,0.100000,48.349579,124057.75,2025-10-05T03:11:32.830+00:00,41.49,
2025-10-05T03:29:20.843+00:00,-1,-1,-0.779442,0.10,0.10,12,12,123543.05,0.100000,48.349579,124057.75,2025-10-05T03:11:32.830+00:00,41.49,
2025-10-05T03:29:39.055+00:00,-1,-1,-0.779442,0.10,0.10,12,12,123543.05,0.100000,48.349579,124057.75,2025-10-05T03:11:32.830+00:00,41.49,
2025-10-05T03:30:06.634+00:00,-1,-1,-0.779442,0.10,0.10,12,12,123543.05,0.100000,48.349579,124057.75,2025-10-05T03:11:32.830+00:00,41.49,
2025-10-05T03:30:24.597+00:00,-1,-1,-0.779442,0.10,0.10,12,12,123543.05,0.100000,48.349579,124057.75,2025-10-05T03:11:32.830+00:00,41.49,
2025-10-05T03:30:42.879+00:00,-1,-1,-0.779442,0.10,0.10,12,12,123543.05,0.100000,48.349579,124057.75,2025-10-05T03:11:32.830+00:00,41.49,
2025-10-05T03:31:01.137+00:00,-1,-1,-0.779442,0.10,0.10,12,12,123543.05,0.100000,48.349579,124057.75,2025-10-05T03:11:32.830+00:00,41.49,
2025-10-05T03:31:20.663+00:00,-1,-1,-0.779442,0.10,0.10,12,12,123543.05,0.100000,48.349579,124057.75,2025-10-05T03:11:32.830+00:00,41.49,
2025-10-05T03:31:40.803+00:00,-1,-1,-0.779442,0.10,0.10,12,12,123543.05,0.100000,48.349579,124057.75,2025-10-05T03:11:32.830+00:00,41.49,
2025-10-05T03:32:00.908+00:00,-1,-1,-0.779442,0.10,0.10,12,12,123543.05,0.100000,48.349579,124057.75,2025-10-05T03:11:32.830+00:00,41.49,
2025-10-05T03:32:20.642+00:00,-1,-1,-0.779442,0.10,0.10,12,12,123543.05,0.100000,48.349579,124057.75,2025-10-05T03:11:32.830+00:00,41.49,
2025-10-05T03:32:40.688+00:00,-1,-1,-0.779442,0.10,0.10,12,12,123543.05,0.100000,48.349579,124057.75,2025-10-05T03:11:32.830+00:00,41.49,
2025-10-05T03:33:00.759+00:00,-1,-1,-0.779442,0.10,0.10,12,12,123543.05,0.100000,48.349579,124057.75,2025-10-05T03:11:32.830+00:00,41.49,
2025-10-05T03:33:20.793+00:00,-1,-1,-0.779442,0.10,0.10,12,12,123543.05,0.100000,48.349579,124057.75,2025-10-05T03:11:32.830+00:00,41.49,
2025-10-05T03:33:41.013+00:00,-1,-1,-0.779442,0.10,0.10,12,12,123543.05,0.100000,48.349579,124057.75,2025-10-05T03:11:32.830+00:00,41.49,
